review_id,user_name,business_id,stars,date,text
,Angela C.,1118,"4.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 4.0 star rating",3/1/2018,"When you mention that you're going to DOSA and someone asks you to order takeout for lunch the next day, you know you're going somewhere good.
That was the pre-hype I experienced about DOSA, when me and my friend announced our intent to grab a late night dinner there. Was the guy who said that right about just how good the food was? Eh. It was good, but not something I'd look forward to eating day old like him.
We snuck into the restaurant right before closing. Still, our waiter was very courteous even though we stayed past official hours. The decor of the restaurant is classy and is definitely a hip, upscale place.
For food, I opted to try the South Indian Moons-- the chef's selection of five different
uttapams
. I really appreciate when a restaurant has the option to sample different dishes! They were all pretty good, but I think my main issue was that I couldn't tell them apart.
Maybe I should have gotten a dosa-- after all, that is the name of the restaurant. I think for the price and experience I'm willing to come back and try it again. The service and ambiance impressive, I hope next time to find a dish I fall in love with."
,Ro C.,1118,"4.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 4.0 star rating",2/19/2018,"Been here a few times.
Dosa - always good.  Coconut chutney could be better but the other accompaniments are good.
Spicy
Uttapam
- good, no joke on the spice, highest tolerance needed.
Spicy Avocado Chaat - meh.  It's basically just avocado in some watery spice mixture, with an odd mix of grapefruit pieces on top and very minimal crispy shavings.  Nothing like a traditional chaat if that's what you're thinking.
Vada Pav - good, some zest.
Mint Lemonade - good.
Ambiance - good.  Seem to usually be busy even at not-busy hours, or at least they say they can't open a table at 5:30 even though you can see empty tables..."
,David Y.,1118,"4.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 4.0 star rating",3/5/2018,"Most of the dishes we ordered at Dosa were quite good. Really enjoyed the Dosa and the idly fries, which were full of so many diverse flavors. The paper dosa was awesome (i.e. literally, awe-inducing due to the portion size). As soon as it was served, I realized we had ordered simply too much food. The paper dosa could probably feed a party of four comfortably. After the dosa, our entrees came (the
prawn
masala
and duck). I wasn't a big fan of the duck dish but the
prawn
masala
was explosive in flavors. Great location with a beautiful interior, would definitely come back to try out some of the other items on the menu!"
,Sebastian F.,1118,"4.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 4.0 star rating",2/26/2018,"I live in the neighborhood for a few years now and can't believe I haven't been to DOSA! Upscale Indian food in a super vibrant setting - rezzies highly recommended, and be prepared to pay more than the usual SF prices for your food.
What you get in return however is amazing - great presentation, fast and friendly service, and boozy drinks from the bar. I was impressed with the Lamb Kema Dosa - a rice and lentil crepe with spiced minced lamb ($17), less impressed with the Chutney Sampler ($5.50, pretty small), but then again impressed with the
Prawn
Masala
($30).
Love the atmosphere and the food, and the prices... oh well."
,Jennifer M.,1118,"4.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 4.0 star rating",2/8/2018,"Pricey for elevated Indian food but really good. I'm coming back again for sure.
$14 for a teeny bit of brussel sprouts? Tastes good but not worth getting that. Avoid though they recommend.
paper dosa ($14) -- yuuuuuuuuuge. Very good. liked the
masala
dosa dipped in a mix of the warm sambar sauce with the spicy tomato chutney. Did not like the spicy green coconut chutney.
prawn
masala
($30) -- grilled over a bed of firm coconut rice surrounded by coconut tomato curry. Had a nice bit of spiciness. i dont like coconut curries but i loved this. came with large-ish de-shelled but tail-on shrimp.
cocktails -- interesting flavors and tasty but very light on alcohol for being $13+"
,Kim B.,1118,"1.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 1.0 star rating",12/18/2017,"Honestly, this used to be my ABSOLUTE FAVORITE restaurant for years in San Francisco. I moved away to CO about two years ago, and came back recently to dine there, and it was the worst Indian food I've ever had. I asked the waitress why everything was so different, and she said they recently had some menu changes. I could not be more depressed about this. I ordered the Idli fries as an appetizer, which were unimpressive and the
prawn
masala
as my entree. The curry to the
prawn
masala
tasted like watery tomato soup with some spices, and was not even the consistency of normal curry. My mom ordered a chicken curry, which also had a watery consistency, and no flavor. This is one of the pricier Indian restaurants, and I had always felt it was worth it perviously, but if you're thinking of going there now, I'd advise you to save your money."
,Dan W.,1118,"4.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 4.0 star rating",12/11/2017,"Dosa delivers big flavors and great textures.  The Dosa itself is worth coming back for.
Highlights -
Dosa
Masala
Prawn
Masala
Kerala Fried Chicken
Also tried the Dahi Vada - while good and creamy, there was so much lemon juice it was borderline offensive."
,A K.,1118,"5.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 5.0 star rating",11/12/2017,"Worth the hype and the money! Excellent service, and very good selection in the menu.
Cannot go wrong with anything. Do try the Lamb Keema Dosa, the fried chicken and the
Prawn
Masala
.
Parking may be a hassle, but hey this is SF!"
,Aaron B.,1118,"5.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 5.0 star rating",8/17/2017,"DOSA on Fillmore is pretty rad. The space is huge which is always a treat in SF.
We made a reservation on Yelp and waited at the bar while they got our table ready. They have a really great cocktail selection and looks like they regularly rotate out new drinks. I forget what I had but it was spicy and unique.
My first thought was what's a DOSA? They're basically giant Indian tacos but a little more sophisticated. First off, they're huge. They're veggies and meat wrapped in delicious bread. We got one or two as an app and it was great. We got some other apps as well but the must have one is the giant puffy bread. It's literally fried dough the size of a basketball and filled with air. It tasted great and was fun to eat.
For the main dish I got the
Prawn
Masala
. I love all things coconut milk and seafood. It was exactly what I wanted. You don't get a ton of food here like most Indian place. For $30 it was perfect for one person but I didn't have any leftovers.
This was my first upscale Indian experience and I loved it."
,Chloe M.,1118,"4.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 4.0 star rating",2/28/2017,"Another great neighborhood go-to! I have never made a reservation at DOSA, but am thinking we should start. Every time we've gone, we've gone at prime dinner time (7pm-8pm) and have seen a long wait. Every time, we've miraculously found a spot at the bar or been seated at a table in record time. Lucky, I guess! I am not a huge fan of eating at the bar here, as it is busy and noisy. I'm paying the same for the meal, I would prefer the ""full"" experience. Sitting at a table is lovely and service at both table and bar is top notch.
Now for the food: boyfriend always gets a dosa and loves them! I've been a fan of dosas, but for whatever reason I don't dig DOSA's dosas. So I've experimented... One time, I got a mango salad with some sea tuber that was inedible it was so salty. Another time, I got scallops (eh). Once, I just ordered bread. Last time, I got the
prawn
masala
which was great. I finally found my dish. One thing never changes: I always order the bhatura. Oh. My. Sweet. Jesus. I love this bread so much. When it comes out, it's a huge puff the size of your head. Everyone stares. Worth it. It's like low key fried dough. I could eat that bread every day (and do every time we go to DOSA). Huge highlight even when my main dish isn't to die for.
Overall, love this place. Great upscale ambiance, great place to bring visitors. Again, would recommend a reservation. Also, without fail, we are always surprised by the bill. Both food and drink are a little spendy for weeknight Indian, but we keep coming back!"
,Claudia M.,1118,"4.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 4.0 star rating",1/29/2017,"One of the best dining experiences I've had! Took advantage of the $40 Restaurant Week deal. 3 starters, 3 dosas or curries, and 2 deserts. The flavors were superb and the service was good. Ambiance feels a bit upscale yet still causal. Serving sizes are on the small side but the taste of everything I tried made up for it all. I will definitely be back. Here's what we ordered:
Starters-
Beet Croquettes
Chennai Chicken
Lemon Chile Scallops
Dosas-
Lamb Keema Dosa
Mixed Mushroom & Truffle Oil Uttapam
Goan
Prawn
Masala
w/Rice
Deserts-
Rasmalai
Pistachio Barfi
I wasn't a fan of the deserts much but that's mostly because I don't have much of a sweet tooth. My sister did enjoy them though!
I'd eat everything again. Can't wait to try more of their menu."
,Liz C.,1118,"5.0 star rating image(https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png)
 imageurl(""https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png"") 5.0 star rating",1/27/2017,"I had been meaning to make it to DOSA for a while now - I finally paid a visit on a Friday evening during SF's Restaurant Week. When you walk in, you notice how beautiful the space is. The whole ambiance of the place is indeed trendy, as yelp would put it... not an authentically Indian vibe, but still very appealing. A little too dimly lit for me, perhaps also an oddly desirable music playlist - indie electronic hits? Either way, seemed like a great place to be for dinner and drinks at the end of well-deserved week.
My party of 4 decided to go for the prix fix menu (featured as part of their Restaurant Week menu, but also something that they offer on the regular). Each plate was phenomenal and mindfully prepared. Some standouts for me were: the Sprouted Mung and Paneer Salad, Goan
Prawn
Masala
, and the Classic
Masala
Dosa (the chef was also nice enough to give us an additional Sweet Potato Dosa to accommodate the 4 of us). The curries were spicy even for me, but I love me a good spicy dish - so no complaints from me although that could be an area of concern for many others. Service was okay, found my server to be somewhat aloof and a little confused as well, but you can't have it all, right?"
